,0
815,0.25696665
816,0.28201652
817,0.30931222
818,0.29797
819,0.24292031
820,0.32668835
821,0.2775485
822,0.32708797
823,0.2938818
824,0.28547466
825,0.2980188
826,0.2776053
827,0.28716707
828,0.35321566
829,0.31163037
830,0.2946396
831,0.2984485
832,0.23954904
833,0.24606785
834,0.281398
835,0.29904425
836,0.3292635
837,0.2798244
838,0.3118381
839,0.28012654
840,0.28963092
841,0.26845598
842,0.30584273
843,0.31666884
844,0.2716266
845,0.2858915
846,0.2636643
847,0.30901724
848,0.27275443
849,0.3044743
850,0.32568225
851,0.30724627
852,0.33153033
853,0.26102945
854,0.30996555
855,0.26807016
856,0.31165004
857,0.27426183
858,0.31843698
859,0.31819618
860,0.30573356
861,0.30370194
862,0.30882078
863,0.32869557
864,0.28104168
865,0.32694638
866,0.27876443
867,0.27096218
868,0.32395786
869,0.27420595
870,0.30587965
871,0.2869951
872,0.27971599
873,0.28611213
874,0.2696519
875,0.29395315
876,0.33919585
877,0.26308948
878,0.2743919
879,0.3111613
880,0.2883074
881,0.33543593
882,0.27661404
883,0.29364032
884,0.30001542
885,0.308294
886,0.3262349
887,0.2921835
888,0.3536417
889,0.2902549
890,0.3000245
891,0.3145151
892,0.24887428
893,0.31192777
894,0.3135255
895,0.25451332
896,0.32205087
897,0.26105535
898,0.322744
899,0.25932586
900,0.3005674
901,0.3081205
902,0.28964883
903,0.30778497
904,0.30080903
905,0.31301984
906,0.3260473
907,0.26480377
908,0.26508483
909,0.31600145
910,0.3424764
911,0.35519555
912,0.3144347
913,0.34058177
914,0.3246738
915,0.260782
916,0.28120074
917,0.28219432
918,0.25823492
919,0.28371438
920,0.36568195
921,0.3014766
922,0.29791415
923,0.27430177
924,0.28180742
925,0.28213918
926,0.2904272
927,0.35723847
928,0.28654128
929,0.306104
930,0.3407671
931,0.3017807
932,0.32577753
933,0.31324393
934,0.29388484
935,0.28582716
936,0.27335942
937,0.28732395
938,0.3287663
939,0.31578487
940,0.3018508
941,0.3106131
942,0.2955283
943,0.27620608
944,0.31445354
945,0.30590755
946,0.30167913
947,0.2801338
948,0.23197743
949,0.2791446
950,0.29144537
951,0.27285495
952,0.27258408
953,0.30293107
954,0.33502764
955,0.2844481
956,0.26619262
957,0.29909092
958,0.32723516
959,0.31925002
960,0.32891834
961,0.29823744
962,0.29614457
963,0.33497137
964,0.33234397
965,0.3097915
966,0.2965365
967,0.34768045
968,0.3372894
969,0.2872932
970,0.3001752
971,0.31372666
972,0.31458002
973,0.26944128
974,0.28778955
975,0.27248833
976,0.27746266
977,0.28073233
978,0.26444477
979,0.32360756
980,0.27668482
981,0.28249758
982,0.29809117
983,0.36036164
984,0.29068673
985,0.26552203
986,0.2815456
987,0.28758946
988,0.2962572
989,0.30860937
990,0.3233254
991,0.3007061
992,0.27218506
993,0.26798293
994,0.28302047
995,0.31143343
996,0.314663
997,0.31080675
998,0.3082714
999,0.3013962
1000,0.25304538
1001,0.25829643
1002,0.3017597
1003,0.27967846
1004,0.30195993
1005,0.3062898
1006,0.2824124
1007,0.27838218
1008,0.30813968
1009,0.2951517
1010,0.26170316
1011,0.31368452
1012,0.31351775
1013,0.25428247
1014,0.30385092
1015,0.3077155
1016,0.3271051
1017,0.3237397
1018,0.23502573
1019,0.28521287
1020,0.30365834
1021,0.31861678
1022,0.31620806
1023,0.31953257
1024,0.32990515
1025,0.29037425
1026,0.28173947
1027,0.2920509
1028,0.3037692
1029,0.3180496
1030,0.2932408
1031,0.32999414
1032,0.27534044
1033,0.27302217
1034,0.32634735
1035,0.2931946
1036,0.31303683
1037,0.29714406
1038,0.28893295
1039,0.31089434
1040,0.2837103
1041,0.24831563
1042,0.2798121
1043,0.2551332
1044,0.2786196
1045,0.28807795
1046,0.2977088
1047,0.2840857
1048,0.28737772
1049,0.27118692
1050,0.2969693
1051,0.29109237
1052,0.26251101
1053,0.3071879
1054,0.25528252
1055,0.27109605
1056,0.3317506
1057,0.27592656
1058,0.32501
1059,0.2786342
1060,0.27506208
1061,0.2683823
1062,0.289254
1063,0.2811004
1064,0.27724344
1065,0.28244513
1066,0.26400107
1067,0.29271907
1068,0.23630732
1069,0.26626527
1070,0.30660903
1071,0.33855855
1072,0.32654458
1073,0.30285412
1074,0.33891183
1075,0.29825947
1076,0.30694133
1077,0.3108338
1078,0.29977113
1079,0.27829415
1080,0.2714103
1081,0.29544973
1082,0.2692127
1083,0.33443812
1084,0.32365423
1085,0.27194107
1086,0.3137114
1087,0.2879229
1088,0.26926148
1089,0.30680257
1090,0.34274912
1091,0.33447656
1092,0.31646237
1093,0.32441074
1094,0.34430355
1095,0.35104805
1096,0.28178006
1097,0.27801073
1098,0.30771482
1099,0.28825384
1100,0.31238967
1101,0.26550162
1102,0.30255967
1103,0.2708243
1104,0.29213578
1105,0.26847476
1106,0.27417275
1107,0.29071403
1108,0.26947838
1109,0.34234524
1110,0.269342
1111,0.271942
1112,0.24829885
1113,0.32564634
1114,0.28848052
1115,0.27000606
1116,0.30595875
1117,0.3030948
1118,0.2776624
1119,0.30586737
1120,0.2709975
1121,0.2853913
1122,0.2986313
1123,0.2624484
1124,0.3040887
1125,0.2572878
1126,0.27634934
1127,0.3006512
1128,0.29218778
1129,0.30498853
1130,0.35381985
1131,0.28883606
1132,0.31080207
1133,0.30134392
1134,0.3033697
1135,0.27212054
1136,0.34232605
1137,0.28871596
1138,0.28761655
1139,0.2684558
1140,0.24872822
1141,0.27345413
1142,0.32342413
1143,0.2826051
1144,0.25714713
1145,0.33989534
1146,0.31513223
1147,0.3121739
1148,0.35486403
1149,0.29925686
1150,0.28399155
1151,0.290774
1152,0.3147212
1153,0.3148806
1154,0.33219123
1155,0.30884162
1156,0.30007875
1157,0.2876965
1158,0.28449363
1159,0.31452817
1160,0.2817801
1161,0.2942868
1162,0.29061407
1163,0.31205
1164,0.25189394
1165,0.32671738
1166,0.28289586
1167,0.3113528
1168,0.32586914
1169,0.33607626
1170,0.3359234
1171,0.28639916
1172,0.31429213
1173,0.3063296
1174,0.308192
1175,0.264341
1176,0.28261137
1177,0.28517175
1178,0.25364792
1179,0.3427767
1180,0.3186361
1181,0.246315
1182,0.31123728
1183,0.3061499
1184,0.30341512
1185,0.2893852
1186,0.26590523
1187,0.27601963
1188,0.31591016
1189,0.28632796
1190,0.33689758
1191,0.31064498
1192,0.30059832
1193,0.29371887
1194,0.27759093
1195,0.2653718
1196,0.31432003
1197,0.341084
1198,0.30030394
1199,0.2694403
1200,0.3275969
1201,0.30619162
1202,0.28667456
1203,0.27203476
1204,0.28495294
1205,0.2696166
1206,0.3323251
1207,0.31439492
1208,0.2929471
1209,0.2891345
1210,0.3353883
1211,0.26359227
1212,0.3337807
1213,0.32100362
1214,0.29330188
1215,0.31097284
1216,0.26907718
1217,0.30146286
1218,0.30092806
1219,0.32581043
1220,0.2944382
1221,0.30633956
1222,0.26757705
1223,0.3096289
1224,0.27275616
1225,0.24953604
1226,0.23279092
1227,0.30908078
1228,0.3228457
1229,0.2715119
1230,0.3024059
1231,0.28007904
1232,0.2772286
1233,0.303504
1234,0.34197602
1235,0.35195202
1236,0.32663643
1237,0.27245805
1238,0.29440528
1239,0.3032868
1240,0.27749074
1241,0.2959571
1242,0.292181
1243,0.30841887
1244,0.2990672
1245,0.26306823
1246,0.30776024
1247,0.310839
1248,0.3031941
1249,0.34412655
1250,0.27865976
1251,0.32159692
1252,0.2810102
1253,0.29047936
1254,0.2803961
1255,0.2910627
1256,0.3144806
1257,0.33392084
1258,0.3220059
1259,0.27716815
1260,0.3060461
1261,0.33668265
1262,0.3334975
1263,0.2700206
1264,0.32107264
1265,0.31101298
1266,0.31107152
1267,0.29261595
1268,0.28888792
1269,0.27322793
1270,0.26218465
1271,0.31765273
1272,0.32138604
1273,0.31566095
1274,0.34617546
1275,0.2690203
1276,0.27265158
1277,0.31809306
1278,0.28442606
1279,0.32903212
1280,0.33216134
1281,0.2640339
1282,0.29460824
1283,0.2608272
1284,0.31560907
1285,0.28409904
1286,0.29668403
1287,0.31280547
1288,0.33011663
1289,0.29611015
1290,0.29352808
1291,0.30955863
1292,0.3188708
1293,0.3576545
1294,0.30330962
1295,0.2940859
1296,0.28913844
1297,0.32408237
1298,0.29975247
1299,0.33330896
1300,0.29974753
1301,0.28776616
1302,0.26304358
1303,0.28067654
1304,0.29431927
1305,0.31648034
1306,0.34500048
1307,0.2849923
1308,0.30406162
1309,0.31659847
1310,0.2426407
1311,0.32467973
1312,0.26942813
1313,0.29557756
1314,0.32259393
1315,0.28573912
1316,0.3249757
1317,0.3119906
1318,0.2944479
1319,0.27289042
1320,0.30871105
1321,0.33018225
1322,0.2558148
1323,0.27577558
1324,0.27447438
1325,0.3197833
1326,0.2836582
1327,0.292023
1328,0.3078583
1329,0.33422878
1330,0.2884081
1331,0.271085
1332,0.29071715
1333,0.29198885
1334,0.31412163
1335,0.29205865
1336,0.28838506
1337,0.30737138
1338,0.26605755
1339,0.25988346
1340,0.29860178
1341,0.29371184
1342,0.31578368
1343,0.2813843
1344,0.34485233
1345,0.2816764
1346,0.31796408
1347,0.30507135
1348,0.28754672
1349,0.3206457
1350,0.31564716
1351,0.322775
1352,0.30280548
1353,0.27706492
1354,0.33402815
1355,0.30196446
1356,0.27155763
1357,0.2764058
1358,0.32277694
1359,0.27360433
1360,0.2768883
1361,0.31303594
1362,0.29103518
1363,0.30812335
1364,0.28450623
1365,0.3277092
1366,0.2814091
1367,0.31453675
1368,0.31247568
1369,0.30844027
1370,0.25827205
1371,0.31604603
1372,0.2761665
1373,0.2908479
1374,0.30151057
1375,0.30086976
1376,0.28053898
1377,0.29113865
1378,0.29435718
1379,0.27064252
1380,0.28431055
1381,0.3165076
1382,0.32613504
1383,0.31735831
1384,0.3502227
1385,0.34019637
1386,0.3363329
1387,0.27125624
1388,0.2765311
1389,0.30880165
1390,0.30356565
1391,0.2864139
1392,0.31275493
1393,0.28855997
1394,0.28846875
1395,0.3514676
1396,0.2679293
1397,0.3175984
1398,0.33798397
1399,0.29261327
1400,0.31263044
1401,0.25785393
1402,0.31810397
1403,0.33258682
1404,0.29911906
1405,0.3018963
1406,0.28805926
1407,0.297881
1408,0.3320443
1409,0.3248002
1410,0.2794366
1411,0.3133791
1412,0.25377184
1413,0.3180731
1414,0.31716526
1415,0.31362945
1416,0.29884815
1417,0.2713256
1418,0.2831558
1419,0.33066118
1420,0.27182066
1421,0.32630318
1422,0.2635036
1423,0.3087129
1424,0.25703382
1425,0.2912408
1426,0.32633018
1427,0.3119157
1428,0.2568131
1429,0.31711006
1430,0.27029058
1431,0.27230367
1432,0.26747364
1433,0.31708232
1434,0.29536432
1435,0.3114131
1436,0.2542135
1437,0.2973916
1438,0.34793758
1439,0.27242592
1440,0.26651502
1441,0.30278784
1442,0.3249554
1443,0.3273027
1444,0.3080103
1445,0.29106867
1446,0.30990714
1447,0.26622027
1448,0.32206964
1449,0.31362194
1450,0.30503875
1451,0.26163143
1452,0.31933814
1453,0.27863815
1454,0.32089487
1455,0.28161162
1456,0.30860588
1457,0.311112
1458,0.27770433
1459,0.2754642
1460,0.3073104
1461,0.2786817
1462,0.29765308
1463,0.2934438
1464,0.2992371
1465,0.31405425
1466,0.31554103
1467,0.28331694
1468,0.28510088
1469,0.2946303
1470,0.26798278
1471,0.29981577
1472,0.28051102
1473,0.29507598
1474,0.34213644
1475,0.31306726
1476,0.2666523
1477,0.25106674
1478,0.30412516
1479,0.26280195
1480,0.3270678
1481,0.31793946
1482,0.31472373
1483,0.32750386
1484,0.28717607
1485,0.28121263
1486,0.31227237
1487,0.32900453
1488,0.3006292
1489,0.33652443
1490,0.3274687
1491,0.3015489
1492,0.31501508
1493,0.2839974
1494,0.2857741
1495,0.30380136
1496,0.336717
1497,0.3156019
1498,0.30161333
1499,0.27917367
1500,0.3253575
1501,0.34255993
1502,0.3128525
1503,0.28945968
1504,0.31757182
1505,0.2662633
1506,0.29481542
1507,0.30218557
1508,0.25377923
1509,0.31074387
1510,0.2798463
1511,0.27915305
1512,0.31226507
1513,0.30781442
1514,0.3287113
1515,0.3231647
1516,0.30590144
1517,0.26919705
1518,0.29723758
1519,0.2898813
1520,0.26697493
1521,0.27536792
1522,0.2567528
1523,0.2481761
1524,0.2908736
1525,0.35813823
1526,0.32330596
1527,0.30620024
1528,0.3342092
1529,0.31783456
1530,0.2842835
1531,0.35197556
1532,0.2667527
1533,0.32143444
1534,0.2708261
1535,0.317608
1536,0.31726182
1537,0.26144722
1538,0.32496613
1539,0.28870243
1540,0.29483882
1541,0.3389172
1542,0.26647398
1543,0.33010083
1544,0.3261139
1545,0.2706902
1546,0.29250938
1547,0.28245997
1548,0.27590105
1549,0.27460656
1550,0.32353398
1551,0.30497253
1552,0.30762687
1553,0.31296414
1554,0.3237549
1555,0.28509003
1556,0.28083247
1557,0.25040305
1558,0.28180644
1559,0.27280745
1560,0.2988121
1561,0.27920127
1562,0.2719857
1563,0.27777636
1564,0.28811204
1565,0.28742078
1566,0.3026538
1567,0.27116352
1568,0.3272756
1569,0.2817409
1570,0.28623015
1571,0.2886537
1572,0.30989945
1573,0.29481542
1574,0.24144047
1575,0.28780988
1576,0.3056547
1577,0.32458696
1578,0.28182185
1579,0.35087177
1580,0.27776036
1581,0.33431178
1582,0.2922172
1583,0.26765704
1584,0.27150238
1585,0.3153288
1586,0.27964
1587,0.2598699
1588,0.29606986
1589,0.3427968
1590,0.3122483
1591,0.29443407
1592,0.31606442
1593,0.34174174
1594,0.31356943
1595,0.27794588
1596,0.29899645
1597,0.28537488
1598,0.30188286
1599,0.26030186
1600,0.28553087
1601,0.3216862
1602,0.29720765
1603,0.29452425
1604,0.29376352
1605,0.2819208
1606,0.33164194
1607,0.24359295
1608,0.301633
1609,0.28233033
1610,0.29979366
1611,0.2832818
1612,0.29298925
1613,0.3288145
1614,0.30975732
1615,0.33457488
1616,0.24454737
1617,0.25260293
1618,0.31780738
1619,0.27870348
1620,0.27283913
1621,0.2721972
1622,0.28225857
1623,0.26985937
1624,0.29289743
1625,0.33890685
1626,0.37226313
1627,0.28264824
1628,0.25594217
1629,0.31619388
1630,0.2744059
1631,0.3221702
1632,0.308084
1633,0.35782772
1634,0.2844766
1635,0.2958792
1636,0.28552425
1637,0.2873307
1638,0.3108512
1639,0.3268833
1640,0.2770998
1641,0.29661655
1642,0.27414188
1643,0.2740925
1644,0.32224095
1645,0.29097724
1646,0.33399743
1647,0.25796247
1648,0.334423
1649,0.33209297
1650,0.29912192
1651,0.3259158
1652,0.2869925
1653,0.31445754
1654,0.28173
1655,0.29079133
1656,0.3390442
1657,0.31700128
1658,0.2820512
1659,0.30247018
1660,0.28543764
1661,0.2861747
1662,0.3025801
1663,0.32147574
1664,0.3013646
1665,0.2953651
1666,0.3292014
1667,0.3246153
1668,0.2664004
1669,0.2567076
1670,0.27075833
